Time      Power          Hist_Power     FR_Position    CR_Position    RHO            InsertRho      
56.01     4.022019e-09   4.701464e-09   15.0000        22.6000        95.0772        1114.0156      
57.01     4.094479e-09   4.421951e-09   15.0000        22.6000        95.0772        1114.0156      
58.01     4.167906e-09   5.037717e-09   15.0000        22.6000        95.0772        1114.0156      
59.01     4.242334e-09   4.737590e-09   15.0000        22.6000        95.0772        1114.0156      
60.01     4.317794e-09   5.333410e-09   15.0000        22.6000        95.0772        1114.0156      
61.01     4.394319e-09   4.722654e-09   15.0000        22.6000        95.0772        1114.0156      
62.01     4.471941e-09   3.859640e-09   15.0000        22.6000        95.0772        1114.0156      
63.01     4.550689e-09   5.205811e-09   15.0000        22.6000        95.0772        1114.0156      
64.01     4.630594e-09   4.016500e-09   15.0000        22.6000        95.0772        1114.0156      
65.01     4.711686e-09   5.239000e-09   15.0000        22.6000        95.0772        1114.0156      
66.01     4.793994e-09   4.353258e-09   15.0000        22.6000        95.0772        1114.0156      
67.01     4.877546e-09   5.645559e-09   15.0000        22.6000        95.0772        1114.0156      
68.01     4.962373e-09   4.636118e-09   15.0000        22.6000        95.0772        1114.0156      
69.01     5.048503e-09   5.845925e-09   15.0000        22.6000        95.0772        1114.0156      
70.01     5.135965e-09   4.995294e-09   15.0000        22.6000        95.0772        1114.0156      
71.01     5.224787e-09   6.199101e-09   15.0000        22.6000        95.0772        1114.0156      
72.01     5.314999e-09   5.959069e-09   15.0000        22.6000        95.0772        1114.0156      
73.00     5.405706e-09   6.201550e-09   15.0000        22.6000        95.0772        1114.0156      
74.00     5.498770e-09   5.754400e-09   15.0000        22.6000        95.0772        1114.0156      
75.00     5.593310e-09   6.493820e-09   15.0000        22.6000        95.0772        1114.0156      
76.00     5.689356e-09   6.309570e-09   15.0000        22.6000        95.0772        1114.0156      
77.00     5.786938e-09   7.244360e-09   15.0000        22.6000        95.0772        1114.0156      
78.00     5.886085e-09   6.309570e-09   15.0000        22.6000        95.0772        1114.0156      
79.00     5.986828e-09   7.286180e-09   15.0000        22.6000        95.0772        1114.0156      
80.00     6.089197e-09   6.273360e-09   15.0000        22.6000        95.0772        1114.0156      
81.00     6.193223e-09   7.244360e-09   15.0000        22.6000        95.0772        1114.0156      
82.00     6.298936e-09   7.244360e-09   15.0000        22.6000        95.0772        1114.0156      
83.00     6.406368e-09   7.807280e-09   15.0000        22.6000        95.0772        1114.0156      
84.00     6.515550e-09   7.585780e-09   15.0000        22.6000        95.0772        1114.0156      
85.00     6.626515e-09   7.897690e-09   15.0000        22.6000        95.0772        1114.0156      
86.00     6.739294e-09   8.035260e-09   15.0000        22.6000        95.0772        1114.0156      
87.00     6.853922e-09   8.413950e-09   15.0000        22.6000        95.0772        1114.0156      
88.00     6.970430e-09   8.128310e-09   15.0000        22.6000        95.0772        1114.0156      
89.00     7.088852e-09   7.989140e-09   15.0000        22.6000        95.0772        1114.0156      
90.00     7.209224e-09   8.659640e-09   15.0000        22.6000        95.0772        1114.0156      
91.00     7.331578e-09   1.071520e-08   15.0000        22.6000        95.0772        1114.0156      
92.00     7.455951e-09   8.861350e-09   15.0000        22.6000        95.0772        1114.0156      
93.00     7.582378e-09   1.090180e-08   15.0000        22.6000        95.0772        1114.0156      
94.00     7.710894e-09   9.225710e-09   15.0000        22.6000        95.0772        1114.0156      
95.00     7.841537e-09   1.135010e-08   15.0000        22.6000        95.0772        1114.0156      
96.00     7.974343e-09   9.495110e-09   15.0000        22.6000        95.0772        1114.0156      
97.00     8.109350e-09   1.071520e-08   15.0000        22.6000        95.0772        1114.0156      
98.00     8.246596e-09   9.885530e-09   15.0000        22.6000        95.0772        1114.0156      
99.00     8.386120e-09   9.828790e-09   15.0000        22.6000        95.0772        1114.0156      
100.00    8.527962e-09   1.029200e-08   15.0000        22.6000        95.0772        1114.0156      
101.00    8.672161e-09   1.154780e-08   15.0000        22.6000        95.0772        1114.0156      
102.00    8.818758e-09   1.083930e-08   15.0000        22.6000        95.0772        1114.0156      
103.00    8.967794e-09   1.310690e-08   15.0000        22.6000        95.0772        1114.0156      
104.00    9.119312e-09   1.077710e-08   15.0000        22.6000        95.0772        1114.0156      
105.00    9.273352e-09   1.348960e-08   15.0000        22.6000        95.0772        1114.0156      
106.00    9.429959e-09   1.148150e-08   15.0000        22.6000        95.0772        1114.0156      
107.00    9.589177e-09   1.237370e-08   15.0000        22.6000        95.0772        1114.0156      
108.00    9.751050e-09   1.181680e-08   15.0000        22.6000        95.0772        1114.0156      
109.00    9.915623e-09   1.356750e-08   15.0000        22.6000        95.0772        1114.0156      
110.00    1.008294e-08   1.251700e-08   15.0000        22.6000        95.0772        1114.0156      
111.00    1.025305e-08   1.396370e-08   15.0000        22.6000        95.0772        1114.0156      
112.00    1.042601e-08   1.258930e-08   15.0000        22.6000        95.0772        1114.0156      
113.00    1.060185e-08   1.380380e-08   15.0000        22.6000        95.0772        1114.0156      
114.00    1.078063e-08   1.333520e-08   15.0000        22.6000        95.0772        1114.0156      
115.00    1.096240e-08   1.380380e-08   15.0000        22.6000        95.0772        1114.0156      
116.00    1.114720e-08   1.372460e-08   15.0000        22.6000        95.0772        1114.0156      
117.00    1.133510e-08   1.470620e-08   15.0000        22.6000        95.0772        1114.0156      
118.00    1.152614e-08   1.462180e-08   15.0000        22.6000        95.0772        1114.0156      
119.00    1.172037e-08   1.496240e-08   15.0000        22.6000        95.0772        1114.0156      
120.00    1.191785e-08   1.504870e-08   15.0000        22.6000        95.0772        1114.0156      
121.00    1.211864e-08   1.798870e-08   15.0000        22.6000        95.0772        1114.0156      
122.00    1.232279e-08   1.539930e-08   15.0000        22.6000        95.0772        1114.0156      
123.00    1.253035e-08   1.905460e-08   15.0000        22.6000        95.0772        1114.0156      
124.00    1.274139e-08   1.650060e-08   15.0000        22.6000        95.0772        1114.0156      
125.00    1.295596e-08   1.961100e-08   15.0000        22.6000        95.0772        1114.0156      
126.00    1.317413e-08   1.678800e-08   15.0000        22.6000        95.0772        1114.0156      
127.00    1.339595e-08   2.041740e-08   15.0000        22.6000        95.0772        1114.0156      
128.00    1.362148e-08   1.747830e-08   15.0000        22.6000        95.0772        1114.0156      
129.00    1.385079e-08   2.101360e-08   15.0000        22.6000        95.0772        1114.0156      
130.00    1.408395e-08   1.819700e-08   15.0000        22.6000        95.0772        1114.0156      
131.00    1.432101e-08   1.768070e-08   15.0000        22.6000        95.0772        1114.0156      
132.00    1.456204e-08   1.916460e-08   15.0000        22.6000        95.0772        1114.0156      
133.00    1.480711e-08   1.862090e-08   15.0000        22.6000        95.0772        1114.0156      
134.00    1.505629e-08   1.949840e-08   15.0000        22.6000        95.0772        1114.0156      
135.00    1.530965e-08   1.972420e-08   15.0000        22.6000        95.0772        1114.0156      
136.00    1.556725e-08   2.018370e-08   15.0000        22.6000        95.0772        1114.0156      
137.00    1.582917e-08   2.053530e-08   15.0000        22.6000        95.0772        1114.0156      
138.00    1.609549e-08   2.150300e-08   15.0000        22.6000        95.0772        1114.0156      
139.00    1.636626e-08   2.162720e-08   15.0000        22.6000        95.0772        1114.0156      
140.00    1.664158e-08   2.213090e-08   15.0000        22.6000        95.0772        1114.0156      
141.00    1.692151e-08   2.264640e-08   15.0000        22.6000        95.0772        1114.0156      
142.00    1.720614e-08   2.277720e-08   15.0000        22.6000        95.0772        1114.0156      
143.00    1.749554e-08   2.264640e-08   15.0000        22.6000        95.0772        1114.0156      
144.00    1.778980e-08   2.371370e-08   15.0000        22.6000        95.0772        1114.0156      
145.00    1.808899e-08   2.357760e-08   15.0000        22.6000        95.0772        1114.0156      
146.00    1.839320e-08   2.454710e-08   15.0000        22.6000        95.0772        1114.0156      
147.00    1.870251e-08   2.426610e-08   15.0000        22.6000        95.0772        1114.0156      
148.00    1.901701e-08   2.555640e-08   15.0000        22.6000        95.0772        1114.0156      
149.00    1.933678e-08   2.630270e-08   15.0000        22.6000        95.0772        1114.0156      
150.00    1.966192e-08   2.615170e-08   15.0000        22.6000        95.0772        1114.0156      
151.00    1.999252e-08   2.770130e-08   15.0000        22.6000        95.0772        1114.0156      
152.00    2.032866e-08   2.754230e-08   15.0000        22.6000        95.0772        1114.0156      
153.00    2.067044e-08   2.786120e-08   15.0000        22.6000        95.0772        1114.0156      
154.00    2.101795e-08   2.818380e-08   15.0000        22.6000        95.0772        1114.0156      
155.00    2.137130e-08   2.851020e-08   15.0000        22.6000        95.0772        1114.0156      
156.00    2.173057e-08   2.951210e-08   15.0000        22.6000        95.0772        1114.0156      
157.00    2.209588e-08   3.019950e-08   15.0000        22.6000        95.0772        1114.0156      
158.00    2.246731e-08   3.054920e-08   15.0000        22.6000        95.0772        1114.0156      
159.00    2.284498e-08   3.090300e-08   15.0000        22.6000        95.0772        1114.0156      
160.01    2.323286e-08   3.180714e-08   15.0000        22.6000        95.0772        1114.0156      
161.01    2.362337e-08   3.199834e-08   15.0000        22.6000        95.0772        1114.0156      
162.01    2.402044e-08   3.293067e-08   15.0000        22.6000        95.0772        1114.0156      
163.01    2.442417e-08   3.369577e-08   15.0000        22.6000        95.0772        1114.0156      
164.01    2.483468e-08   3.428077e-08   15.0000        22.6000        95.0772        1114.0156      
165.01    2.525208e-08   3.468796e-08   15.0000        22.6000        95.0772        1114.0156      
166.01    2.567648e-08   3.610148e-08   15.0000        22.6000        95.0772        1114.0156      
167.01    2.610801e-08   3.630780e-08   15.0000        22.6000        95.0772        1114.0156      
CPU TIME: 0.0117 seconds.
