Time      Power          Hist_Power     FR_Position    CR_Position    RHO            InsertRho      
32.00     3.185470e-09   3.126080e-09   12.6000        22.6200        72.9346        1091.8730      
33.00     3.266377e-09   3.330430e-09   13.0700        22.6200        77.5569        1096.4953      
34.00     3.345229e-09   3.273410e-09   13.3800        22.6200        80.6056        1099.5441      
35.00     3.436440e-09   4.518560e-09   13.8400        22.6200        85.1296        1104.0681      
36.00     3.526147e-09   3.447470e-09   14.1500        22.6200        88.1784        1107.1168      
37.00     3.619447e-09   5.040810e-09   14.4500        22.6200        91.1288        1110.0672      
38.00     3.727731e-09   3.715350e-09   14.9100        22.6200        95.6527        1114.5912      
39.00     3.837829e-09   4.704350e-09   15.2100        22.6200        99.1340        1118.0725      
40.00     3.970200e-09   4.168690e-09   15.6700        22.6200        104.8209       1123.7594      
41.00     4.102289e-09   5.370320e-09   15.9800        22.6200        108.6534       1127.5918      
42.00     4.242493e-09   4.570880e-09   16.2900        22.6200        112.4858       1131.4243      
43.00     4.406944e-09   4.841720e-09   16.7500        22.6200        118.1727       1137.1111      
44.01     4.572935e-09   5.002489e-09   17.0541        22.6200        121.9322       1140.8706      
45.01     4.759400e-09   4.086457e-09   17.4621        22.6200        126.9762       1145.9146      
46.01     4.939687e-09   5.330252e-09   17.6730        22.6200        129.5835       1148.5219      
47.01     5.138830e-09   4.430767e-09   17.9705        22.6200        133.2614       1152.1999      
48.01     5.321021e-09   5.913324e-09   18.0199        22.6200        133.8618       1152.8003      
49.01     5.498016e-09   5.025211e-09   18.0099        22.6200        133.7434       1152.6818      
50.01     5.676274e-09   6.336865e-09   18.0000        22.6200        133.6261       1152.5646      
51.01     5.858056e-09   5.445395e-09   18.0000        22.6200        133.6261       1152.5646      
52.01     6.043041e-09   6.713346e-09   18.0000        22.6200        133.6261       1152.5646      
53.01     6.231537e-09   5.865277e-09   18.0000        22.6200        133.6261       1152.5646      
54.01     6.423832e-09   6.922832e-09   18.0000        22.6200        133.6261       1152.5646      
55.01     6.620184e-09   7.374917e-09   18.0000        22.6200        133.6261       1152.5646      
56.01     6.820835e-09   7.809099e-09   18.0000        22.6200        133.6261       1152.5646      
57.01     7.026011e-09   7.991001e-09   18.0000        22.6200        133.6261       1152.5646      
58.01     7.235932e-09   8.177134e-09   18.0000        22.6200        133.6261       1152.5646      
59.01     7.450811e-09   8.386115e-09   18.0000        22.6200        133.6261       1152.5646      
60.01     7.670857e-09   1.039519e-08   18.0000        22.6200        133.6261       1152.5646      
61.01     7.896278e-09   8.833302e-09   18.0000        22.6200        133.6261       1152.5646      
62.01     8.127279e-09   1.107357e-08   18.0000        22.6200        133.6261       1152.5646      
63.01     8.364067e-09   9.305040e-09   18.0000        22.6200        133.6261       1152.5646      
64.01     8.606848e-09   1.186907e-08   18.0000        22.6200        133.6261       1152.5646      
65.01     8.855828e-09   1.030128e-08   18.0000        22.6200        133.6261       1152.5646      
66.01     9.111217e-09   1.121332e-08   18.0000        22.6200        133.6261       1152.5646      
67.01     9.373227e-09   1.053923e-08   18.0000        22.6200        133.6261       1152.5646      
68.01     9.642072e-09   1.128829e-08   18.0000        22.6200        133.6261       1152.5646      
69.01     9.917971e-09   1.162068e-08   18.0000        22.6200        133.6261       1152.5646      
70.01     1.020114e-08   1.223140e-08   18.0000        22.6200        133.6261       1152.5646      
71.01     1.049182e-08   1.219339e-08   18.0000        22.6200        133.6261       1152.5646      
72.01     1.079022e-08   1.528886e-08   18.0000        22.6200        133.6261       1152.5646      
73.00     1.109348e-08   1.310690e-08   18.0000        22.6200        133.6261       1152.5646      
74.00     1.140797e-08   1.496240e-08   18.0000        22.6200        133.6261       1152.5646      
75.00     1.173090e-08   1.372460e-08   18.0000        22.6200        133.6261       1152.5646      
76.00     1.206253e-08   1.496240e-08   18.0000        22.6200        133.6261       1152.5646      
77.00     1.240312e-08   1.470620e-08   18.0000        22.6200        133.6261       1152.5646      
78.00     1.275292e-08   1.539930e-08   18.0000        22.6200        133.6261       1152.5646      
79.00     1.311220e-08   1.539930e-08   18.0000        22.6200        133.6261       1152.5646      
80.00     1.348124e-08   1.603250e-08   18.0000        22.6200        133.6261       1152.5646      
81.00     1.386033e-08   1.640590e-08   18.0000        22.6200        133.6261       1152.5646      
82.00     1.424975e-08   1.747830e-08   18.0000        22.6200        133.6261       1152.5646      
83.00     1.464979e-08   1.688500e-08   18.0000        22.6200        133.6261       1152.5646      
84.00     1.506076e-08   1.809260e-08   18.0000        22.6200        133.6261       1152.5646      
85.00     1.548298e-08   1.972420e-08   18.0000        22.6200        133.6261       1152.5646      
86.00     1.591677e-08   1.938650e-08   18.0000        22.6200        133.6261       1152.5646      
87.00     1.636245e-08   1.983810e-08   18.0000        22.6200        133.6261       1152.5646      
88.00     1.682035e-08   2.077300e-08   18.0000        22.6200        133.6261       1152.5646      
89.00     1.729084e-08   2.344230e-08   18.0000        22.6200        133.6261       1152.5646      
90.00     1.777425e-08   2.238720e-08   18.0000        22.6200        133.6261       1152.5646      
91.00     1.827097e-08   2.330770e-08   18.0000        22.6200        133.6261       1152.5646      
92.00     1.878135e-08   2.304090e-08   18.0000        22.6200        133.6261       1152.5646      
93.00     1.930580e-08   2.412680e-08   18.0000        22.6200        133.6261       1152.5646      
94.00     1.984469e-08   2.468880e-08   18.0000        22.6200        133.6261       1152.5646      
95.00     2.039844e-08   2.600160e-08   18.0000        22.6200        133.6261       1152.5646      
96.00     2.096747e-08   2.645450e-08   18.0000        22.6200        133.6261       1152.5646      
97.00     2.155220e-08   2.722700e-08   18.0000        22.6200        133.6261       1152.5646      
98.00     2.215308e-08   3.273410e-08   18.0000        22.6200        133.6261       1152.5646      
99.00     2.277055e-08   2.900680e-08   18.0000        22.6200        133.6261       1152.5646      
100.00    2.340508e-08   3.072560e-08   18.0000        22.6200        133.6261       1152.5646      
101.00    2.405714e-08   3.090300e-08   18.0000        22.6200        133.6261       1152.5646      
102.00    2.472723e-08   3.217360e-08   18.0000        22.6200        133.6261       1152.5646      
103.00    2.541585e-08   3.292300e-08   18.0000        22.6200        133.6261       1152.5646      
104.00    2.612352e-08   3.388440e-08   18.0000        22.6200        133.6261       1152.5646      
105.00    2.685077e-08   3.589220e-08   18.0000        22.6200        133.6261       1152.5646      
106.00    2.759814e-08   3.589220e-08   18.0000        22.6200        133.6261       1152.5646      
107.00    2.836619e-08   4.097320e-08   18.0000        22.6200        133.6261       1152.5646      
108.00    2.915551e-08   3.845920e-08   18.0000        22.6200        133.6261       1152.5646      
109.00    2.996668e-08   4.492620e-08   18.0000        22.6200        133.6261       1152.5646      
110.00    3.080031e-08   4.097320e-08   18.0000        22.6200        133.6261       1152.5646      
111.00    3.165704e-08   4.241310e-08   18.0000        22.6200        133.6261       1152.5646      
112.00    3.253749e-08   4.731510e-08   18.0000        22.6200        133.6261       1152.5646      
113.00    3.344233e-08   4.518560e-08   18.0000        22.6200        133.6261       1152.5646      
114.00    3.437224e-08   4.704350e-08   18.0000        22.6200        133.6261       1152.5646      
115.00    3.532793e-08   4.786300e-08   18.0000        22.6200        133.6261       1152.5646      
116.00    3.631009e-08   5.559040e-08   18.0000        22.6200        133.6261       1152.5646      
117.00    3.731948e-08   5.099180e-08   18.0000        22.6200        133.6261       1152.5646      
118.00    3.835684e-08   5.248070e-08   18.0000        22.6200        133.6261       1152.5646      
119.00    3.942296e-08   5.721370e-08   18.0000        22.6200        133.6261       1152.5646      
120.00    4.051863e-08   5.623410e-08   18.0000        22.6200        133.6261       1152.5646      
121.00    4.164468e-08   5.688530e-08   18.0000        22.6200        133.6261       1152.5646      
122.00    4.280195e-08   5.956620e-08   18.0000        22.6200        133.6261       1152.5646      
123.00    4.399131e-08   6.645080e-08   18.0000        22.6200        133.6261       1152.5646      
124.00    4.521364e-08   6.346000e-08   18.0000        22.6200        133.6261       1152.5646      
125.00    4.646987e-08   6.878600e-08   18.0000        22.6200        133.6261       1152.5646      
126.00    4.776094e-08   6.722020e-08   18.0000        22.6200        133.6261       1152.5646      
127.00    4.908782e-08   6.998420e-08   18.0000        22.6200        133.6261       1152.5646      
128.00    5.045150e-08   7.079460e-08   18.0000        22.6200        133.6261       1152.5646      
129.00    5.185299e-08   7.413100e-08   18.0000        22.6200        133.6261       1152.5646      
130.00    5.329336e-08   7.673610e-08   18.0000        22.6200        133.6261       1152.5646      
131.00    5.477369e-08   7.807280e-08   18.0000        22.6200        133.6261       1152.5646      
132.00    5.629507e-08   8.317640e-08   18.0000        22.6200        133.6261       1152.5646      
133.00    5.785866e-08   8.413950e-08   18.0000        22.6200        133.6261       1152.5646      
134.00    5.946562e-08   9.332540e-08   18.0000        22.6200        133.6261       1152.5646      
135.00    6.111716e-08   8.912510e-08   18.0000        22.6200        133.6261       1152.5646      
136.00    6.281451e-08   9.172760e-08   18.0000        22.6200        133.6261       1152.5646      
137.00    6.455896e-08   9.495110e-08   18.0000        22.6200        133.6261       1152.5646      
138.00    6.635180e-08   1.071520e-07   18.0000        22.6200        133.6261       1152.5646      
139.00    6.819438e-08   1.011580e-07   18.0000        22.6200        133.6261       1152.5646      
140.00    7.008808e-08   1.154780e-07   18.0000        22.6200        133.6261       1152.5646      
141.00    7.203432e-08   1.071520e-07   18.0000        22.6200        133.6261       1152.5646      
142.00    7.403456e-08   1.135010e-07   18.0000        22.6200        133.6261       1152.5646      
143.00    7.609030e-08   1.135010e-07   18.0000        22.6200        133.6261       1152.5646      
144.00    7.820308e-08   1.188500e-07   18.0000        22.6200        133.6261       1152.5646      
145.00    8.037448e-08   1.209210e-07   18.0000        22.6200        133.6261       1152.5646      
146.00    8.260612e-08   1.273500e-07   18.0000        22.6200        133.6261       1152.5646      
147.00    8.489969e-08   1.288250e-07   18.0000        22.6200        133.6261       1152.5646      
148.00    8.725691e-08   1.404430e-07   18.0000        22.6200        133.6261       1152.5646      
149.00    8.967953e-08   1.380380e-07   18.0000        22.6200        133.6261       1152.5646      
150.00    9.216937e-08   1.479110e-07   18.0000        22.6200        133.6261       1152.5646      
151.00    9.472830e-08   1.470620e-07   18.0000        22.6200        133.6261       1152.5646      
152.00    9.735824e-08   1.621810e-07   18.0000        22.6200        133.6261       1152.5646      
153.00    1.000612e-07   1.557760e-07   18.0000        22.6200        133.6261       1152.5646      
CPU TIME: 0.0138 seconds.
