Time      Power          Hist_Power     FR_Position    CR_Position    RHO            InsertRho      
141.00    7.602515e-09   8.810490e-09   12.0000        22.6300        67.7722        1086.7107      
142.00    7.683985e-09   8.462530e-09   12.0000        22.6300        67.7722        1086.7107      
143.00    7.766321e-09   9.120110e-09   12.0000        22.6300        67.7722        1086.7107      
144.00    7.849533e-09   9.828790e-09   12.0000        22.6300        67.7722        1086.7107      
145.00    7.933630e-09   9.332540e-09   12.0000        22.6300        67.7722        1086.7107      
146.00    8.018622e-09   9.549930e-09   12.0000        22.6300        67.7722        1086.7107      
147.00    8.104518e-09   8.659640e-09   12.0000        22.6300        67.7722        1086.7107      
148.00    8.191328e-09   9.942600e-09   12.0000        22.6300        67.7722        1086.7107      
149.00    8.279062e-09   1.041120e-08   12.0000        22.6300        67.7722        1086.7107      
150.00    8.367730e-09   1.005770e-08   12.0000        22.6300        67.7722        1086.7107      
151.00    8.457341e-09   1.035140e-08   12.0000        22.6300        67.7722        1086.7107      
152.00    8.547907e-09   1.011580e-08   12.0000        22.6300        67.7722        1086.7107      
153.00    8.639437e-09   1.109170e-08   12.0000        22.6300        67.7722        1086.7107      
154.00    8.731941e-09   9.828790e-09   12.0000        22.6300        67.7722        1086.7107      
155.00    8.825431e-09   1.083930e-08   12.0000        22.6300        67.7722        1086.7107      
156.00    8.919916e-09   1.000000e-08   12.0000        22.6300        67.7722        1086.7107      
157.00    9.015408e-09   1.059250e-08   12.0000        22.6300        67.7722        1086.7107      
158.00    9.111916e-09   1.251700e-08   12.0000        22.6300        67.7722        1086.7107      
159.00    9.209453e-09   1.090180e-08   12.0000        22.6300        67.7722        1086.7107      
160.01    9.309020e-09   1.250148e-08   12.0000        22.6300        67.7722        1086.7107      
161.01    9.408657e-09   1.097063e-08   12.0000        22.6300        67.7722        1086.7107      
162.01    9.509355e-09   1.153584e-08   12.0000        22.6300        67.7722        1086.7107      
163.01    9.611126e-09   1.036270e-08   12.0000        22.6300        67.7722        1086.7107      
164.01    9.713982e-09   1.148150e-08   12.0000        22.6300        67.7722        1086.7107      
CPU TIME: 0.0139 seconds.
